"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2020","ZAF","710","South Africa","Eastern Cape","ZAF.1_1","ZA.EC","-32.2883071899414","27.5412654876709","6814900","40.3","168918.2","4085.1","1244.6","1113.3","163.2","313.4","480.1","707.8","1113.3","2138.5","4273.2","7229.2","12124.8","76935.8"
"2020","ZAF","710","South Africa","Free State","ZAF.2_1","ZA.FS","-28.3973369598389","27.1885223388672","2779417","21.6","128835.2","5354.2","2808.7","4829.0","543.6","1638.3","2639.2","3680.9","4829.0","5863.8","7013.2","8459.2","10551.2","73139.5"
"2020","ZAF","710","South Africa","Gauteng","ZAF.3_1","ZA.GT","-26.096830368042","28.0816440582275","15530417","860.4","18049.5","15271.3","8451.9","10253.9","2071.7","3433.4","5137.2","7570.1","10253.9","13139.7","16555.7","21598.0","31155.4","323413.4"
"2020","ZAF","710","South Africa","KwaZulu-Natal","ZAF.4_1","ZA.NL","-29.240255355835","30.8369159698486","10905367","118.1","92362.6","5223.4","1462.2","2001.6","107.5","268.0","549.0","1067.1","2001.6","3402.7","5455.6","8420.0","12831.8","310528.9"
"2020","ZAF","710","South Africa","Limpopo","ZAF.5_1","ZA.NP","-23.8268737792969","29.7992000579834","5781307","46.0","125574.9","2532.6","1281.6","1389.5","400.6","688.0","922.2","1143.4","1389.5","1694.0","2149.3","2966.2","5171.7","122935.6"
"2020","ZAF","710","South Africa","Mpumalanga","ZAF.6_1","ZA.MP","-25.7411975860596","30.1567230224609","4765196","62.6","76175.9","4999.0","2242.3","2892.0","376.7","1014.4","1573.7","2193.8","2892.0","3777.5","5041.8","7827.7","13404.2","49415.0"
"2020","ZAF","710","South Africa","North West","ZAF.7_1","ZA.NW","-26.0723724365234","26.6158027648926","4081062","39.0","104588.7","4603.8","1806.4","2527.4","191.2","613.1","1079.2","1712.0","2527.4","3710.5","5573.7","8079.3","11956.4","55544.5"
"2020","ZAF","710","South Africa","Northern Cape","ZAF.8_1","ZA.NC","-28.6661033630371","23.0574989318848","1356869","3.6","372694.5","6457.4","2369.7","4546.7","197.4","817.4","1660.3","2799.7","4546.7","6631.2","8928.0","11490.8","15117.0","51772.4"
"2020","ZAF","710","South Africa","Western Cape","ZAF.9_1","ZA.WC","-33.8388404846191","19.1473731994629","7294151","56.5","129096.4","17371.8","7082.5","11264.2","775.8","2737.9","4928.7","7838.3","11264.2","15418.4","20726.6","28051.2","40346.3","275395.5"
"2020","ZWE","716","Zimbabwe","Bulawayo","ZWE.1_1","ZW.BU","-20.1540851593018","28.5631275177002","657488","1436.0","457.8","2171.9","1937.0","2319.0","1000.0","1463.2","1816.8","2088.3","2319.0","2556.3","2738.4","2906.6","3057.4","3452.9"
"2020","ZWE","716","Zimbabwe","Harare","ZWE.2_1","ZW.HA","-17.8652820587158","31.0666484832764","2395377","2676.5","895.0","4062.4","3365.2","3230.5","1735.6","2423.9","2797.9","3041.2","3230.5","3419.4","3652.0","5800.8","8887.1","11675.8"
"2020","ZWE","716","Zimbabwe","Manicaland","ZWE.3_1","ZW.MA","-19.193920135498","32.4126167297363","1982132","55.7","35598.0","379.1","108.6","76.5","24.7","34.2","44.7","57.9","76.5","103.7","151.6","287.5","1531.3","4209.4"
"2020","ZWE","716","Zimbabwe","Mashonaland Central","ZWE.4_1","ZW.MC","-16.881778717041","31.2449283599854","1341225","47.4","28308.3","229.1","77.6","63.8","21.7","31.4","41.0","51.7","63.8","81.0","103.8","151.7","346.4","6379.3"
"2020","ZWE","716","Zimbabwe","Mashonaland East","ZWE.5_1","ZW.ME","-17.8664150238037","31.6705379486084","1613182","50.3","32094.8","362.2","98.1","70.5","22.9","32.0","40.8","53.0","70.5","93.1","139.7","277.5","953.7","8661.5"
"2020","ZWE","716","Zimbabwe","Mashonaland West","ZWE.6_1","ZW.MW","-17.4976978302002","30.0031890869141","1829604","33.1","55294.1","430.8","93.5","54.5","13.0","20.4","29.0","39.1","54.5","90.2","223.1","642.2","1713.7","4310.9"
"2020","ZWE","716","Zimbabwe","Masvingo","ZWE.7_1","ZW.MV","-20.4861488342285","31.1919956207275","1688584","30.1","56043.8","211.1","54.8","43.5","13.7","20.2","27.1","35.1","43.5","55.7","73.4","103.7","352.0","3425.4"
"2020","ZWE","716","Zimbabwe","Matabeleland North","ZWE.8_1","ZW.MN","-18.9019069671631","27.7382984161377","812902","10.9","74657.5","148.1","24.3","19.2","5.6","7.9","10.5","14.7","19.2","25.2","34.9","52.1","204.9","4172.0"
"2020","ZWE","716","Zimbabwe","Matabeleland South","ZWE.9_1","ZW.MS","-20.9330539703369","28.8840198516846","734450","13.5","54531.8","150.8","26.3","18.4","6.0","8.3","10.7","13.9","18.4","23.8","32.8","54.7","306.4","3389.2"
"2020","ZWE","716","Zimbabwe","Midlands","ZWE.10_1","ZW.MI","-19.0416049957275","29.50830078125","1807977","36.6","49428.9","417.3","89.1","49.5","16.4","22.4","27.8","35.3","49.5","68.6","138.9","674.4","1770.7","3093.3"
"2020","ESP","724","Spain","Andalucía","ESP.1_1","ES.AN","37.1162109375","-4.8473424911499","8291017","95.4","86911.1","4323.5","1631.5","2792.0","86.5","448.2","976.6","1716.9","2792.0","4355.4","6223.7","8309.8","11039.5","23627.0"
"2020","ESP","724","Spain","Aragón","ESP.2_1","ES.AR","41.6206169128418","-0.8016477227211","1305374","27.5","47527.4","4129.6","1074.6","1975.5","22.6","199.8","598.6","1209.7","1975.5","3342.1","5821.6","9300.5","12134.2","13723.1"
"2020","ESP","724","Spain","Cantabria","ESP.3_1","ES.CB","43.3803443908691","-3.84414100646973","570832","108.2","5276.8","3519.8","1295.4","2284.1","71.6","263.2","594.9","1212.5","2284.1","3839.3","5734.6","7436.1","8797.0","10604.0"
"2020","ESP","724","Spain","Castilla-La Mancha","ESP.4_1","ES.CM","39.6202812194824","-3.27444386482239","2197744","27.8","79187.4","2726.6","760.0","1411.1","16.6","152.3","480.4","880.1","1411.1","2238.6","3399.8","4903.6","7772.4","13658.8"
"2020","ESP","724","Spain","Castilla y León","ESP.5_1","ES.CL","41.7350425720215","-4.86926937103271","2302592","24.5","93826.3","3143.0","752.4","1584.0","10.4","96.6","385.1","847.3","1584.0","2825.4","4921.3","6947.0","8675.2","11264.4"
"2020","ESP","724","Spain","Cataluña","ESP.6_1","ES.CT","41.5049629211426","2.0010986328125","7725163","241.2","32028.3","9242.0","4141.7","6707.1","427.2","1186.1","2425.8","4318.5","6707.1","9405.2","13267.3","19216.0","22436.1","31402.4"
"2020","ESP","724","Spain","Ceuta y Melilla","ESP.7_1","ES.ML","35.5874557495117","-4.12905168533325","170202","5657.6","30.1","11929.5","9371.5","12408.1","3256.4","5051.7","7398.9","10057.5","12408.1","14826.6","16768.1","18749.0","20134.3","22010.8"
"2020","ESP","724","Spain","Comunidad de Madrid","ESP.8_1","ES.MD","40.415943145752","-3.69892978668213","6571969","822.9","7986.7","8864.3","5681.4","8529.9","1150.9","2556.5","4266.8","6244.3","8529.9","10958.6","12834.6","15194.6","17335.4","20348.2"
"2020","ESP","724","Spain","Comunidad Foral de Navarra","ESP.9_1","ES.NA","42.6642799377441","-1.70102655887604","638724","61.9","10326.2","5428.0","1543.2","2635.4","46.1","325.5","773.5","1420.0","2635.4","4747.1","8379.6","11856.3","14074.4","29115.7"
"2020","ESP","724","Spain","Comunidad Valenciana","ESP.10_1","ES.VC","39.074031829834","-0.41847550868988","5209960","224.8","23172.3","5467.1","2374.7","3389.6","262.4","701.9","1273.7","2101.1","3389.6","5179.3","7205.5","9532.6","15183.9","36765.7"
"2020","ESP","724","Spain","Extremadura","ESP.11_1","ES.EX","39.1230545043945","-6.31729221343994","1008947","24.5","41105.1","1996.9","511.1","1035.2","9.0","69.1","273.7","606.9","1035.2","1612.7","2560.5","4029.8","5887.7","8770.2"
"2020","ESP","724","Spain","Galicia","ESP.12_1","ES.GA","42.7600364685059","-8.34676837921143","2501874","84.7","29530.9","2972.5","805.8","1138.6","32.2","110.4","302.0","633.7","1138.6","2128.0","4092.3","6364.0","8951.4","13440.7"
"2020","ESP","724","Spain","Islas Baleares","ESP.13_1","ES.PM","39.537899017334","2.73707008361816","1231135","242.6","5075.0","4785.4","1916.3","2813.6","135.8","467.1","981.5","1726.3","2813.6","4435.1","6809.5","10315.4","12889.9","16324.8"
"2020","ESP","724","Spain","Islas Canarias","ESP.14_1","ES.CN","28.2713088989258","-15.8230934143066","2204120","290.8","7578.6","4323.5","1892.8","2264.1","258.6","599.6","1018.9","1524.5","2264.1","3424.7","4832.0","7352.4","12809.2","21536.2"
"2020","ESP","724","Spain","La Rioja","ESP.15_1","ES.LO","42.404670715332","-2.39961504936218","322813","64.1","5034.4","4537.2","1570.6","2455.0","79.4","381.5","881.5","1552.8","2455.0","4482.3","7621.5","10544.2","11661.6","12446.6"
"2020","ESP","724","Spain","País Vasco","ESP.16_1","ES.PV","43.1990776062012","-2.61464166641235","2009303","278.7","7208.3","6936.8","3262.8","5462.5","316.2","1028.7","2145.2","3668.5","5462.5","7528.8","9489.0","11921.2","17184.0","26451.5"
"2020","ESP","724","Spain","Principado de Asturias","ESP.17_1","ES.AS","43.4255332946777","-5.81080055236816","954460","90.1","10594.4","4061.9","1345.6","2573.7","49.6","227.8","708.0","1440.5","2573.7","4157.0","6111.3","8318.1","10569.1","13619.8"
"2020","ESP","724","Spain","Región de Murcia","ESP.18_1","ES.MU","37.9040145874023","-1.21408534049988","1538545","136.0","11315.3","2640.7","1102.6","1514.4","92.9","340.9","636.9","1022.8","1514.4","2169.8","3206.3","4865.1","7278.5","13221.8"
"2020","SSD","728","South Sudan","Central Equatoria","SSD.1_1","SD.BG","4.44103813171387","31.2010173797607","1274796","29.1","43754.7","51.7","39.0","38.4","13.3","19.8","25.6","30.7","38.4","47.8","59.6","82.8","116.0","241.1"
"2020","SSD","728","South Sudan","Eastern Equatoria","SSD.2_1","SD.EE","4.58219242095947","33.1848526000977","4128143","64.9","63615.4","116.3","87.4","88.4","28.0","43.1","61.0","75.8","88.4","111.5","139.1","171.0","229.5","735.5"
"2020","SSD","728","South Sudan","Jungoli","SSD.3_1","SD.JG","7.60660552978516","32.0303001403809","1377268","11.3","122093.0","16.1","13.6","13.0","6.8","8.7","10.2","11.4","13.0","15.4","18.2","23.4","32.2","79.2"
"2020","SSD","728","South Sudan","Lakes","SSD.4_1","SD.EB","6.78764486312866","29.9720230102539","602138","14.0","43053.2","24.1","19.4","21.2","8.2","11.1","14.4","17.9","21.2","24.4","29.8","35.3","44.1","89.8"
"2020","SSD","728","South Sudan","North Bahr-al-Ghazal","SSD.5_1","SD.NB","9.11311626434326","27.5426063537598","577791","17.9","32233.7","31.9","27.2","33.4","11.5","19.9","24.2","29.0","33.4","38.3","42.6","44.9","47.6","69.3"
"2020","SSD","728","South Sudan","Unity","SSD.6_1","SD.WH","8.89664554595947","29.7891025543213","638646","17.5","36498.1","25.3","21.4","23.1","9.1","12.1","15.3","18.2","23.1","28.2","32.4","38.5","46.2","76.3"
"2020","SSD","728","South Sudan","Upper Nile","SSD.7_1","SD.UN","9.61145687103271","32.7310333251953","1036953","13.4","77360.2","48.0","23.5","22.0","5.5","9.0","11.4","16.1","22.0","29.0","37.5","53.1","203.2","323.9"
"2020","SSD","728","South Sudan","Warap","SSD.8_1","SD.WR","8.20321273803711","28.4781608581543","698751","17.7","39568.3","25.3","21.5","21.2","10.2","13.2","15.9","18.7","21.2","25.2","30.9","39.9","47.4","71.3"
"2020","SSD","728","South Sudan","West Bahr-al-Ghazal","SSD.9_1","SD.WB","7.73431539535522","27.1400966644287","222358","2.6","85849.4","10.4","5.7","5.8","0.9","1.9","3.4","4.6","5.8","7.8","12.6","21.3","28.5","52.2"
"2020","SSD","728","South Sudan","West Equatoria","SSD.10_1","SD.WE","5.20346879959106","28.8401393890381","636881","8.0","79438.3","15.3","11.6","12.4","4.0","6.2","8.2","10.0","12.4","15.0","17.8","22.1","30.5","63.8"
"2020","SDN","729","Sudan","Al Jazirah","SDN.1_1","SD.GZ","14.5254220962524","33.2398834228516","4072260","167.9","24258.0","482.0","285.0","270.1","93.0","121.3","153.8","203.3","270.1","347.9","466.2","677.1","1216.9","3225.5"
"2020","SDN","729","Sudan","Al Qadarif","SDN.2_1","SD.GD","13.9661903381348","35.2853164672852","1775160","27.7","64145.1","619.6","89.7","64.1","11.8","18.9","30.2","44.9","64.1","93.1","123.9","253.1","3385.9","4773.1"
"2020","SDN","729","Sudan","Blue Nile","SDN.3_1","SD.BN","11.5263919830322","34.2529220581055","1207377","32.6","37018.4","185.8","65.9","48.8","12.6","19.1","25.2","34.1","48.8","74.0","144.6","255.2","470.4","1847.3"
"2020","SDN","729","Sudan","Central Darfur","SDN.4_1","SD.CD","12.3549957275391","23.4964942932129","802414","21.5","37254.1","52.1","33.1","31.9","9.6","13.5","17.9","24.5","31.9","40.2","55.0","95.6","124.4","560.3"
"2020","SDN","729","Sudan","East Darfur","SDN.5_1","SD.ED","11.2617177963257","26.2262439727783","2371397","42.8","55344.7","73.6","53.8","52.3","21.4","28.2","35.6","44.4","52.3","62.0","74.2","92.1","119.7","948.5"
"2020","SDN","729","Sudan","Kassala","SDN.6_1","SD.KA","15.8653573989868","36.1641120910645","2291542","50.1","45756.4","751.8","150.9","102.3","24.3","47.4","59.6","79.2","102.3","140.2","201.2","454.5","3672.6","5880.8"
"2020","SDN","729","Sudan","Khartoum","SDN.7_1","SD.KH","15.6398658752441","32.5626258850098","7579620","359.9","21063.2","2267.1","1216.2","1634.0","145.4","426.7","766.2","1179.3","1634.0","2126.6","2971.6","3921.6","5815.9","7882.0"
"2020","SDN","729","Sudan","North Darfur","SDN.8_1","SD.ND","13.8554735183716","24.9977226257324","3448490","10.8","318241.7","133.2","47.1","46.0","6.2","13.5","21.4","31.5","46.0","71.6","133.6","204.4","316.3","2073.3"
"2020","SDN","729","Sudan","North Kurdufan","SDN.9_1","SD.KN","13.7252225875854","30.3775959014893","2922599","15.5","188838.5","133.0","38.3","38.7","5.8","11.9","18.3","27.7","38.7","49.3","65.3","100.1","244.5","1993.0"
"2020","SDN","729","Sudan","Northern","SDN.10_1","SD.NO","18.7523384094238","30.8455619812012","936143","2.6","366435.5","54.8","14.8","16.1","1.4","3.1","4.9","8.7","16.1","27.0","46.1","78.9","169.3","580.5"
"2020","SDN","729","Sudan","Red Sea","SDN.11_1","SD.RS","18.9524459838867","36.8174896240234","2533820","12.6","200489.1","597.7","72.7","36.4","7.2","13.0","17.0","24.5","36.4","57.4","389.4","1133.1","2587.9","3742.6"
"2020","SDN","729","Sudan","River Nile","SDN.12_1","SD.RN","17.412130355835","33.6117095947266","1553150","12.2","127000.4","122.9","39.6","42.4","4.6","8.2","14.2","23.3","42.4","70.8","110.6","171.9","336.3","1269.4"
"2020","SDN","729","Sudan","Sennar","SDN.13_1","SD.SI","13.2208271026611","33.8474578857422","1795138","44.5","40306.4","164.5","87.2","85.0","16.6","34.5","52.6","66.8","85.0","117.2","167.2","237.7","382.9","1292.9"
"2020","SDN","729","Sudan","South Darfur","SDN.14_1","SD.SD","11.3195858001709","24.5432395935059","4420576","56.4","78439.1","160.6","91.6","90.6","23.3","40.3","54.3","70.8","90.6","117.9","145.6","209.9","320.9","1980.8"
"2020","SDN","729","Sudan","South Kurdufan","SDN.15_1","SD.KS","11.6022930145264","30.7127265930176","904590","11.3","79700.0","26.1","16.9","17.1","4.9","6.7","9.2","12.7","17.1","22.4","29.7","39.4","59.4","267.3"
"2020","SDN","729","Sudan","West Darfur","SDN.16_1","SD.WD","13.4014549255371","22.5736865997314","847715","37.3","22748.6","141.7","65.0","52.3","14.0","25.2","33.8","42.7","52.3","69.9","106.5","188.4","372.7","1284.9"
"2020","SDN","729","Sudan","West Kurdufan","SDN.17_1","SD.KN","12.1577386856079","28.3346176147461","1805906","15.9","113397.8","29.3","22.0","23.4","8.6","12.0","15.0","19.2","23.4","28.5","33.9","39.6","51.6","373.5"
"2020","SDN","729","Sudan","White Nile","SDN.18_1","SD.WN","13.6430416107178","32.4525718688965","2581363","65.9","39159.0","237.4","115.5","104.5","29.6","46.3","62.0","81.1","104.5","129.7","176.1","282.2","585.4","3101.2"
"2020","ESH","732","Western Sahara","Boujdour","ESH.1_1","EH.BO","26.1278514862061","-14.4406986236572","52940","1.2","43501.3","1601.1","649.3","1421.4","44.3","166.2","536.8","920.2","1421.4","1897.4","2382.3","2908.6","3583.8","4518.3"
"2020","ESH","732","Western Sahara","Es Semara","ESH.2_1","EH.ES","26.619140625","-11.7191619873047","56807","0.8","67056.2","772.0","569.2","745.1","282.1","452.9","532.0","646.9","745.1","858.8","920.9","989.1","1262.8","2868.2"
"2020","ESH","732","Western Sahara","Laayoune","ESH.3_1","EH.LA","27.1854457855225","-13.1140403747559","316178","10.4","30456.5","3412.9","1385.6","1436.5","336.3","519.1","719.5","1096.1","1436.5","1795.1","2456.3","3529.4","11154.0","24369.8"
"2020","ESH","732","Western Sahara","Oued el Dahab","ESH.4_1","EH.OD","23.678279876709","-15.9313974380493","171403","1.4","126927.4","3408.9","1640.9","3726.7","341.5","1031.4","1905.1","2708.6","3726.7","4438.2","4896.8","5398.5","6135.7","7576.3"
"2020","SUR","740","Suriname","Brokopondo","SUR.1_1","SR.BR","5.0323429107666","-55.0628814697266","12869","2.1","6211.3","28.2","10.6","16.5","0.5","2.1","5.3","9.8","16.5","25.7","34.6","46.0","73.2","229.7"
"2020","SUR","740","Suriname","Commewijne","SUR.2_1","SR.CM","5.78796052932739","-55.0375862121582","39256","16.6","2368.4","161.5","79.4","110.0","9.3","23.6","48.8","76.5","110.0","151.1","208.5","314.7","409.6","1523.3"
"2020","SUR","740","Suriname","Coronie","SUR.3_1","SR.CR","5.75890588760376","-56.1969795227051","18003","4.9","3646.5","83.0","20.1","15.3","2.9","3.5","4.6","7.1","15.3","36.1","64.6","126.1","301.7","812.5"
"2020","SUR","740","Suriname","Marowijne","SUR.4_1","SR.MA","5.60718965530396","-54.3274116516113","18971","4.1","4673.3","85.8","24.0","28.9","1.8","3.4","7.2","15.6","28.9","48.8","106.0","185.4","275.6","441.9"
"2020","SUR","740","Suriname","Nickerie","SUR.5_1","SR.NI","5.89131641387939","-56.9733123779297","30261","5.8","5215.6","233.0","83.6","108.8","6.1","18.0","49.4","83.6","108.8","155.7","321.3","490.4","656.2","1004.7"
"2020","SUR","740","Suriname","Para","SUR.6_1","SR.PR","5.54540681838989","-55.1448173522949","37313","6.9","5429.2","97.2","38.1","46.9","3.7","8.9","17.8","30.4","46.9","67.5","107.7","200.9","289.7","553.3"
"2020","SUR","740","Suriname","Paramaribo","SUR.7_1","SR.PM","5.82971000671387","-55.195426940918","218198","1331.1","163.9","3076.4","2131.0","2285.8","654.2","904.1","1199.4","1579.6","2285.8","3062.6","4196.0","5387.9","7016.0","10614.8"
"2020","SUR","740","Suriname","Saramacca","SUR.8_1","SR.SA","5.81186866760254","-55.4467658996582","17386","4.6","3750.5","86.3","38.1","49.3","4.8","13.7","25.4","36.8","49.3","62.7","83.4","122.5","269.1","463.1"
"2020","SUR","740","Suriname","Sipaliwini","SUR.9_1","SR.SI","4.05579519271851","-55.3957023620605","38256","0.3","113346.0","7.9","1.7","1.7","0.2","0.3","0.5","0.9","1.7","2.4","4.8","12.5","26.3","104.3"
"2020","SUR","740","Suriname","Wanica","SUR.10_1","SR.WA","5.7736382484436","-55.2375755310059","156116","368.1","424.1","724.6","563.8","635.7","195.1","326.5","456.9","553.8","635.7","732.5","850.1","1017.1","1330.0","3119.8"
"2020","SWZ","748","Swaziland","Hhohho","SWZ.1_1","SZ.HH","-26.1412811279297","31.2896041870117","329972","91.5","3607.9","406.6","177.8","145.4","37.2","52.7","73.4","100.7","145.4","203.0","377.3","646.5","1292.1","2315.3"
"2020","SWZ","748","Swaziland","Lubombo","SWZ.2_1","SZ.LU","-26.5483512878418","31.8267288208008","234837","40.3","5833.7","93.5","57.9","51.8","20.0","27.2","33.4","41.9","51.8","64.5","85.5","126.0","215.4","1159.9"
"2020","SWZ","748","Swaziland","Manzini","SWZ.3_1","SZ.MA","-26.5186748504639","31.3086090087891","388512","95.0","4088.0","643.7","233.9","161.3","38.7","59.6","83.6","115.0","161.3","262.1","810.5","1542.2","2145.1","2940.4"
"2020","SWZ","748","Swaziland","Shiselweni","SWZ.4_1","SZ.SH","-27.0869235992432","31.3876056671143","206842","55.6","3717.7","117.1","78.2","77.0","26.4","38.5","49.8","63.2","77.0","93.0","116.6","146.9","219.8","1110.5"
